timestamp,acc_x,acc_y,acc_z,bvp,eda,hr,temp,relative_time,phase
2013-06-30 10:11:39.500,-12.0,-3.0,63.5,26.225,2.959369,89.37,35.53,705.5,first rest
2013-06-30 10:11:39.750,-12.0,-3.0,63.875,10.589333,2.959369,89.41,35.53,705.75,first rest
2013-06-30 10:11:40.000,-12.0,-3.0,63.75,-17.278125,2.950404,89.45,35.55,706.0,first rest
2013-06-30 10:11:40.250,-12.0,-3.0,63.75,21.1825,2.95917,89.49,35.55,706.25,first rest
2013-06-30 10:11:40.500,-12.0,-3.0,63.875,-15.036667,2.955328,89.53,35.55,706.5,first rest
2013-06-30 10:11:40.750,-12.0,-3.0,63.889,1.85125,2.943801,89.56,35.55,706.75,first rest
2013-06-30 10:11:41.000,-12.0,-3.0,63.875,6.711875,2.939959,89.6,35.57,707.0,first rest
2013-06-30 10:11:41.250,-12.0,-3.0,63.5,-36.171333,2.939959,89.63,35.57,707.25,first rest
2013-06-30 10:11:41.500,-12.0,-3.0,64.0,20.888125,2.932275,89.67,35.57,707.5,first rest
2013-06-30 10:11:41.750,-12.0,-3.0,64.0,2.866667,2.929713,89.7,35.57,707.75,first rest
2013-06-30 10:11:42.000,-12.0,-3.0,63.5,-17.55875,2.925871,89.72,35.59,708.0,first rest
2013-06-30 10:11:42.250,-12.0,-3.0,63.75,22.54875,2.916906,89.74,35.59,708.25,first rest
2013-06-30 10:11:42.500,-12.0,-3.0,63.75,-4.974667,2.918187,89.75,35.59,708.5,first rest
2013-06-30 10:11:42.750,-12.0,-3.0,64.0,-2.60625,2.913064,89.76,35.59,708.75,first rest
2013-06-30 10:11:43.000,-12.0,-3.0,63.5,16.06625,2.904099,89.77,35.63,709.0,first rest
2013-06-30 10:11:43.250,-12.0,-3.0,63.875,-18.970667,2.902818,89.78,35.63,709.25,first rest
2013-06-30 10:11:43.500,-12.0,-3.0,63.625,18.1075,2.90538,89.79,35.63,709.5,first rest
2013-06-30 10:11:43.750,-12.0,-3.0,63.625,0.55,2.891292,89.79,35.63,709.75,first rest
2013-06-30 10:11:44.000,-12.0,-3.0,63.75,-26.38875,2.888731,89.8,35.65,710.0,first rest
2013-06-30 10:11:44.250,-12.0,-3.0,63.5,21.421875,2.879766,89.81,35.65,710.25,first rest
2013-06-30 10:11:44.500,-12.0,-3.0,63.75,-1.661333,2.886169,89.81,35.65,710.5,first rest
2013-06-30 10:11:44.750,-12.0,-3.0,63.778,-19.1725,2.873362,89.82,35.65,710.75,first rest
2013-06-30 10:11:45.000,-12.0,-3.0,63.75,21.126875,2.878485,89.83,35.65,711.0,first rest
2013-06-30 10:11:45.250,-12.0,-3.0,63.625,-4.334667,2.864397,89.84,35.65,711.25,first rest
2013-06-30 10:11:45.500,-12.0,-3.0,63.875,-7.9325,2.864397,89.85,35.65,711.5,first rest
2013-06-30 10:11:45.750,-12.0,-3.0,63.625,18.267333,2.857994,89.86,35.65,711.75,first rest
2013-06-30 10:11:46.000,-12.0,-2.875,63.875,-13.055625,2.856713,89.87,35.66,712.0,first rest
2013-06-30 10:11:46.250,-12.0,-3.0,63.625,9.35125,2.843906,89.88,35.66,712.25,first rest
2013-06-30 10:11:46.500,-12.0,-3.0,63.625,3.182,2.841344,89.89,35.66,712.5,first rest
2013-06-30 10:11:46.750,-12.0,-3.0,63.875,-36.06625,2.840064,89.89,35.66,712.75,first rest
2013-06-30 10:11:47.000,-12.0,-3.0,63.75,16.51875,2.838783,89.9,35.68,713.0,first rest
2013-06-30 10:11:47.250,-12.0,-3.0,63.75,5.246,2.83366,89.91,35.68,713.25,first rest
2013-06-30 10:11:47.500,-12.0,-3.0,63.875,-22.855625,2.824695,89.91,35.68,713.5,first rest
2013-06-30 10:11:47.750,-12.0,-3.0,63.875,19.693333,2.819572,89.92,35.68,713.75,first rest
2013-06-30 10:11:48.000,-12.0,-3.0,63.875,-2.965625,2.818291,89.92,35.66,714.0,first rest
2013-06-30 10:11:48.250,-12.0,-3.0,63.875,-8.91875,2.817011,89.92,35.66,714.25,first rest
2013-06-30 10:11:48.500,-12.0,-3.0,63.889,17.410667,2.811888,89.93,35.66,714.5,first rest
2013-06-30 10:11:48.750,-12.0,-3.0,63.625,-20.14375,2.802923,89.93,35.66,714.75,first rest
2013-06-30 10:11:49.000,-12.0,-3.0,63.75,13.74,2.805484,89.93,35.71,715.0,first rest
2013-06-30 10:11:49.250,-12.0,-3.0,63.875,-2.156,2.795238,89.93,35.71,715.25,first rest
2013-06-30 10:11:49.500,-12.0,-3.0,63.625,-25.925625,2.791396,89.93,35.71,715.5,first rest
2013-06-30 10:11:49.750,-12.0,-3.0,63.75,21.713333,2.783712,89.93,35.71,715.75,first rest
2013-06-30 10:11:50.000,-12.0,-3.0,64.0,-8.865,2.783712,89.93,35.71,716.0,first rest
2013-06-30 10:11:50.250,-12.0,-3.0,64.0,3.010625,2.778589,89.93,35.71,716.25,first rest
2013-06-30 10:11:50.500,-12.0,-3.0,64.0,23.099333,2.776028,89.94,35.71,716.5,first rest
2013-06-30 10:11:50.750,-12.0,-3.0,63.75,-33.68375,2.772186,89.94,35.71,716.75,first rest
2013-06-30 10:11:51.000,-12.0,-3.0,63.75,16.3475,2.770905,89.95,35.71,717.0,first rest
2013-06-30 10:11:51.250,-12.0,-3.0,63.5,10.532667,2.763221,89.96,35.71,717.25,first rest
2013-06-30 10:11:51.500,-12.0,-3.0,63.875,-5.47375,2.758098,89.96,35.71,717.5,first rest
2013-06-30 10:11:51.750,-12.0,-3.0,63.75,20.089333,2.752975,89.97,35.71,717.75,first rest
2013-06-30 10:11:52.000,-12.0,-3.0,63.875,-21.964375,2.752975,89.97,35.73,718.0,first rest
2013-06-30 10:11:52.250,-12.0,-3.0,63.875,8.35,2.754256,89.97,35.73,718.25,first rest
2013-06-30 10:11:52.500,-12.0,-3.0,63.778,16.534667,2.751694,89.98,35.73,718.5,first rest
2013-06-30 10:11:52.750,-12.0,-3.0,63.625,-29.594375,2.750413,89.98,35.73,718.75,first rest
2013-06-30 10:11:53.000,-12.0,-3.0,63.625,27.4925,2.749133,89.98,35.75,719.0,first rest
2013-06-30 10:11:53.250,-12.0,-3.0,64.0,6.919333,2.747852,89.98,35.75,719.25,first rest
2013-06-30 10:11:53.500,-12.0,-3.0,63.625,-35.03125,2.741449,89.98,35.75,719.5,first rest
2013-06-30 10:11:53.750,-12.0,-3.0,63.875,17.144,2.74401,89.98,35.75,719.75,first rest
2013-06-30 10:11:54.000,-12.0,-3.0,64.0,13.46625,2.732484,89.98,35.75,720.0,first rest
2013-06-30 10:11:54.250,-12.0,-3.0,63.75,1.079375,2.732484,89.98,35.75,720.25,first rest
2013-06-30 10:11:54.500,-12.0,-3.0,63.625,19.086,2.72608,89.98,35.75,720.5,first rest
2013-06-30 10:11:54.750,-12.0,-3.0,63.625,-9.254375,2.719676,89.97,35.75,720.75,first rest
2013-06-30 10:11:55.000,-12.0,-3.0,64.0,6.023125,2.715834,89.97,35.75,721.0,first rest
2013-06-30 10:11:55.250,-12.0,-3.0,63.625,-6.508,2.70815,89.96,35.75,721.25,first rest
2013-06-30 10:11:55.500,-12.0,-3.0,63.625,-24.319375,2.703027,89.95,35.75,721.5,first rest
2013-06-30 10:11:55.750,-12.0,-3.0,63.875,11.540667,2.701746,89.94,35.75,721.75,first rest
2013-06-30 10:11:56.000,-12.0,-3.0,63.875,-16.5775,2.696624,89.93,35.77,722.0,first rest
2013-06-30 10:11:56.250,-12.0,-3.0,63.889,4.569375,2.687659,89.92,35.77,722.25,first rest
2013-06-30 10:11:56.500,-12.0,-3.0,63.75,12.292667,2.686378,89.9,35.77,722.5,first rest
2013-06-30 10:11:56.750,-12.0,-3.0,63.75,-46.214375,2.682536,89.89,35.77,722.75,first rest
2013-06-30 10:11:57.000,-12.0,-3.0,63.5,22.56625,2.679974,89.88,35.81,723.0,first rest
2013-06-30 10:11:57.250,-12.0,-3.0,63.625,7.109333,2.677413,89.87,35.81,723.25,first rest
2013-06-30 10:11:57.500,-12.0,-3.0,63.625,-71.606875,2.671009,89.86,35.81,723.5,first rest
2013-06-30 10:11:57.750,-12.0,-3.0,63.75,29.288667,2.664606,89.84,35.81,723.75,first rest
2013-06-30 10:11:58.000,-12.0,-3.0,63.75,47.02375,2.663325,89.83,35.79,724.0,first rest
2013-06-30 10:11:58.250,-12.0,-3.0,63.625,-35.211875,2.658202,89.81,35.79,724.25,first rest
2013-06-30 10:11:58.500,-12.125,-3.0,63.875,17.760667,2.656921,89.79,35.79,724.5,first rest
2013-06-30 10:11:58.750,-12.0,-3.0,64.0,49.1575,2.650518,89.77,35.79,724.75,first rest
2013-06-30 10:11:59.000,-12.0,-3.0,63.875,-17.10375,2.647956,89.75,35.81,725.0,first rest
2013-06-30 10:11:59.250,-12.0,-3.0,63.5,5.878,2.641553,89.73,35.81,725.25,first rest
2013-06-30 10:11:59.500,-12.0,-3.0,63.625,29.260625,2.640272,89.7,35.81,725.5,first rest
2013-06-30 10:11:59.750,-12.0,-3.0,63.625,-24.032667,2.631307,89.67,35.81,725.75,first rest
2013-06-30 10:12:00.000,-12.0,-3.0,63.75,14.79375,2.631307,89.65,35.84,726.0,first rest
2013-06-30 10:12:00.250,-12.0,-3.0,63.778,12.579375,2.624903,89.63,35.84,726.25,first rest
2013-06-30 10:12:00.500,-12.0,-3.0,63.875,-31.274667,2.617219,89.6,35.84,726.5,first rest
2013-06-30 10:12:00.750,-12.0,-3.0,63.625,26.311875,2.614658,89.58,35.84,726.75,first rest
2013-06-30 10:12:01.000,-12.25,-3.0,63.625,1.433125,2.609535,89.55,35.84,727.0,first rest
2013-06-30 10:12:01.250,-12.0,-3.0,63.5,-24.534,2.609535,89.52,35.84,727.25,first rest
2013-06-30 10:12:01.500,-12.125,-3.0,63.5,20.58875,2.605693,89.49,35.84,727.5,first rest
2013-06-30 10:12:01.750,-12.25,-2.875,63.5,-9.065333,2.604412,89.46,35.84,727.75,first rest
2013-06-30 10:12:02.000,-12.125,-3.0,63.875,-17.870625,2.595447,89.43,35.83,728.0,first rest
2013-06-30 10:12:02.250,-12.125,-3.0,63.75,8.31,2.595447,89.4,35.83,728.25,first rest
2013-06-30 10:12:02.500,-12.125,-3.0,63.75,-27.948667,2.587763,89.38,35.83,728.5,first rest
2013-06-30 10:12:02.750,-12.125,-3.0,63.625,-4.351875,2.585202,89.35,35.83,728.75,first rest
2013-06-30 10:12:03.000,-12.125,-3.0,63.5,3.013125,2.581359,89.33,35.84,729.0,first rest
2013-06-30 10:12:03.250,-12.125,-3.0,63.625,-39.992667,2.573675,89.3,35.84,729.25,first rest
2013-06-30 10:12:03.500,-12.125,-3.0,63.875,14.1025,2.569833,89.28,35.84,729.5,first rest
2013-06-30 10:12:03.750,-12.0,-3.0,63.75,-6.182667,2.567271,89.25,35.84,729.75,first rest
2013-06-30 10:12:04.000,-12.111,-3.0,63.556,-34.798125,2.567271,89.23,35.87,730.0,first rest
2013-06-30 10:12:04.250,-12.5,-3.0,63.75,21.95125,2.565991,89.21,35.87,730.25,first rest
2013-06-30 10:12:04.500,-12.125,-3.0,63.75,-15.656667,2.576236,89.19,35.87,730.5,first rest
2013-06-30 10:12:04.750,-12.125,-3.0,63.625,-6.3225,2.56471,89.17,35.87,730.75,first rest
2013-06-30 10:12:05.000,-12.25,-3.0,63.625,25.90375,2.56471,89.15,35.91,731.0,first rest
2013-06-30 10:12:05.250,-12.0,-3.0,63.75,-26.034667,2.553184,89.13,35.91,731.25,first rest
2013-06-30 10:12:05.500,-12.0,-3.0,63.625,43.521875,2.558306,89.11,35.91,731.5,first rest
2013-06-30 10:12:05.750,-12.125,-3.0,63.625,22.032667,2.549341,89.09,35.91,731.75,first rest
2013-06-30 10:12:06.000,-12.0,-3.0,63.875,-37.154375,2.548061,89.07,35.93,732.0,first rest
2013-06-30 10:12:06.250,-12.0,-3.0,63.625,37.4,2.539096,89.06,35.93,732.25,first rest
2013-06-30 10:12:06.500,-12.0,-3.0,63.625,15.016,2.540376,89.04,35.93,732.5,first rest
2013-06-30 10:12:06.750,-12.0,-3.0,63.375,-24.36375,2.535254,89.03,35.93,732.75,first rest
2013-06-30 10:12:07.000,-12.125,-3.0,63.625,34.14,2.523727,89.02,35.95,733.0,first rest
2013-06-30 10:12:07.250,-12.25,-3.0,63.625,2.794,2.522446,89.0,35.95,733.25,first rest
2013-06-30 10:12:07.500,-12.0,-3.0,63.75,-16.163125,2.516043,88.99,35.95,733.5,first rest
2013-06-30 10:12:07.750,-12.0,-3.0,63.5,25.459333,2.518604,88.97,35.95,733.75,first rest
2013-06-30 10:12:08.000,-12.0,-3.0,63.778,-3.440625,2.512201,88.95,35.93,734.0,first rest
2013-06-30 10:12:08.250,-12.0,-3.0,63.75,-10.154375,2.51092,88.93,35.93,734.25,first rest
2013-06-30 10:12:08.500,-12.5,-3.0,63.625,19.156667,2.500674,88.92,35.93,734.5,first rest
2013-06-30 10:12:08.750,-12.5,-3.0,63.375,-21.39625,2.504516,88.91,35.93,734.75,first rest
2013-06-30 10:12:09.000,-12.125,-3.0,63.625,-1.974375,2.499393,88.9,35.97,735.0,first rest
2013-06-30 10:12:09.250,-12.125,-3.0,63.75,16.239333,2.489148,88.89,35.97,735.25,first rest
2013-06-30 10:12:09.500,-12.5,-3.0,63.5,-26.001875,2.485306,88.88,35.97,735.5,first rest
2013-06-30 10:12:09.750,-12.5,-3.0,63.375,9.241333,2.486586,88.87,35.97,735.75,first rest
2013-06-30 10:12:10.000,-12.75,-3.0,63.625,6.529375,2.485306,88.87,35.99,736.0,first rest
2013-06-30 10:12:10.250,-12.75,-3.0,63.75,-40.53875,2.47506,88.87,35.99,736.25,first rest
2013-06-30 10:12:10.500,-12.5,-3.0,63.625,23.289333,2.47506,88.87,35.99,736.5,first rest
2013-06-30 10:12:10.750,-12.5,-3.0,63.5,7.78375,2.466095,88.87,35.99,736.75,first rest
2013-06-30 10:12:11.000,-12.5,-3.0,63.625,-41.023125,2.468656,88.87,36.0,737.0,first rest
2013-06-30 10:12:11.250,-12.25,-3.0,63.75,33.034667,2.459692,88.87,36.0,737.25,first rest
2013-06-30 10:12:11.500,-12.625,-3.0,63.5,17.716875,2.45713,88.87,36.0,737.5,first rest
2013-06-30 10:12:11.750,-12.333,-3.0,63.333,-25.934667,2.454569,88.87,36.0,737.75,first rest
2013-06-30 10:12:12.000,-12.5,-3.0,63.5,40.745,2.465596,88.87,36.03,738.0,first rest
2013-06-30 10:12:12.250,-12.5,-3.0,63.5,1.706875,2.456631,88.87,36.03,738.25,first rest
2013-06-30 10:12:12.500,-12.5,-3.0,63.25,-40.19,2.457911,88.87,36.03,738.5,first rest
2013-06-30 10:12:12.750,-12.75,-3.0,63.25,16.82875,2.45535,88.87,36.03,738.75,first rest
2013-06-30 10:12:13.000,-12.625,-3.0,63.25,-9.45,2.450227,88.87,36.03,739.0,first rest
2013-06-30 10:12:13.250,-12.625,-3.0,63.375,-18.674667,2.445104,88.88,36.03,739.25,first rest
2013-06-30 10:12:13.500,-12.625,-3.0,63.75,20.804375,2.438701,88.88,36.03,739.5,first rest
2013-06-30 10:12:13.750,-12.625,-3.0,63.25,-21.312667,2.438701,88.89,36.03,739.75,first rest
2013-06-30 10:12:14.000,-12.375,-3.0,63.375,7.051875,2.433578,88.9,36.03,740.0,first rest
2013-06-30 10:12:14.250,-12.375,-3.0,63.375,15.425625,2.427174,88.9,36.03,740.25,first rest
2013-06-30 10:12:14.500,-12.375,-3.0,63.375,-36.616,2.425894,88.91,36.03,740.5,first rest
2013-06-30 10:12:14.750,-12.375,-2.875,63.375,27.8575,2.425894,88.91,36.03,740.75,first rest
2013-06-30 10:12:15.000,-12.375,-3.0,63.5,12.685,2.422051,88.92,36.07,741.0,first rest
2013-06-30 10:12:15.250,-12.25,-3.0,63.625,-42.756,2.418209,88.93,36.07,741.25,first rest
2013-06-30 10:12:15.500,-12.375,-3.0,63.25,30.601875,2.418209,88.95,36.07,741.5,first rest
2013-06-30 10:12:15.750,-12.444,-3.0,63.222,4.466667,2.405402,88.96,36.07,741.75,first rest
2013-06-30 10:12:16.000,-12.625,-2.875,63.625,-39.638125,2.40156,88.97,36.09,742.0,first rest
2013-06-30 10:12:16.250,-12.5,-3.0,63.5,23.339375,2.404122,88.97,36.09,742.25,first rest
2013-06-30 10:12:16.500,-12.75,-2.875,63.5,-2.728667,2.40156,88.98,36.09,742.5,first rest
2013-06-30 10:12:16.750,-12.5,-3.0,63.5,-22.0525,2.391315,88.98,36.09,742.75,first rest
2013-06-30 10:12:17.000,-12.875,-3.0,63.375,26.415,2.388753,88.98,36.13,743.0,first rest
2013-06-30 10:12:17.250,-12.375,-3.0,63.375,-15.098,2.381069,88.99,36.13,743.25,first rest
2013-06-30 10:12:17.500,-12.375,-3.0,63.5,18.176875,2.382349,89.0,36.13,743.5,first rest
2013-06-30 10:12:17.750,-12.5,-3.0,63.125,24.740667,2.377227,89.01,36.13,743.75,first rest
2013-06-30 10:12:18.000,-12.625,-3.0,63.5,-39.05875,2.374665,89.02,36.13,744.0,first rest
2013-06-30 10:12:18.250,-12.5,-3.0,63.75,25.653125,2.370823,89.03,36.13,744.25,first rest
2013-06-30 10:12:18.500,-12.5,-3.0,63.375,15.809333,2.368262,89.03,36.13,744.5,first rest
2013-06-30 10:12:18.750,-12.125,-3.0,63.125,-44.116875,2.364419,89.03,36.13,744.75,first rest
2013-06-30 10:12:19.000,-12.625,-3.0,63.5,26.24375,2.364419,89.03,36.15,745.0,first rest
2013-06-30 10:12:19.250,-12.5,-3.0,63.25,9.826,2.359297,89.03,36.15,745.25,first rest
2013-06-30 10:12:19.500,-12.444,-3.0,63.556,-49.561875,2.355454,89.04,36.15,745.5,first rest
2013-06-30 10:12:19.750,-12.375,-3.0,63.375,25.090667,2.355454,89.04,36.15,745.75,first rest
2013-06-30 10:12:20.000,-12.0,-3.0,63.5,16.94,2.349051,89.05,36.16,746.0,first rest
2013-06-30 10:12:20.250,-12.375,-3.0,63.375,-27.389375,2.345209,89.06,36.16,746.25,first rest
2013-06-30 10:12:20.500,-12.375,-3.0,63.375,38.460667,2.342647,89.06,36.16,746.5,first rest
2013-06-30 10:12:20.750,-12.375,-3.0,63.5,6.4175,2.334963,89.07,36.16,746.75,first rest
2013-06-30 10:12:21.000,-12.375,-3.0,63.5,-29.51375,2.331121,89.07,36.18,747.0,first rest
2013-06-30 10:12:21.250,-12.375,-3.0,63.5,25.897333,2.32984,89.07,36.18,747.25,first rest
2013-06-30 10:12:21.500,-12.5,-3.0,63.625,-10.004375,2.325998,89.08,36.18,747.5,first rest
2013-06-30 10:12:21.750,-12.375,-3.0,63.25,-33.949333,2.320875,89.08,36.18,747.75,first rest
2013-06-30 10:12:22.000,-12.5,-3.0,63.375,20.833125,2.317033,89.08,36.18,748.0,first rest
2013-06-30 10:12:22.250,-12.625,-3.0,63.5,-17.774375,2.314471,89.08,36.18,748.25,first rest
2013-06-30 10:12:22.500,-12.125,-3.0,63.75,-0.838,2.309349,89.09,36.18,748.5,first rest
2013-06-30 10:12:22.750,-9.5,-3.125,63.625,17.584375,2.309349,89.09,36.18,748.75,first rest
2013-06-30 10:12:23.000,-13.0,-3.375,63.625,-31.318125,2.309349,89.1,36.21,749.0,first rest
2013-06-30 10:12:23.250,-13.625,-5.375,62.875,33.672667,2.300384,89.11,36.21,749.25,first rest
2013-06-30 10:12:23.500,-14.889,-3.556,62.667,13.32375,2.300384,89.11,36.21,749.5,first rest
2013-06-30 10:12:23.750,-15.75,2.75,62.625,-35.403333,2.290138,89.12,36.21,749.75,first rest
2013-06-30 10:12:24.000,-17.25,-0.625,62.5,31.91625,2.292699,89.12,36.23,750.0,first rest
2013-06-30 10:12:24.250,-13.125,1.5,63.375,-7.80875,2.291419,89.12,36.23,750.25,first rest
2013-06-30 10:12:24.500,-15.0,-0.25,62.875,-24.475333,2.299103,89.12,36.23,750.5,first rest
2013-06-30 10:12:24.750,-14.5,-0.125,63.0,19.923125,2.282454,89.12,36.23,750.75,first rest
2013-06-30 10:12:25.000,-17.125,-3.0,62.125,-21.301875,2.281173,89.12,36.23,751.0,first rest
2013-06-30 10:12:25.250,-19.125,2.0,61.625,22.683333,2.27605,89.12,36.23,751.25,first rest
2013-06-30 10:12:25.500,-22.125,-1.375,60.5,9.590625,2.278612,89.12,36.23,751.5,first rest
2013-06-30 10:12:25.750,-22.5,-1.125,60.625,-30.883333,2.269647,89.12,36.23,751.75,first rest
2013-06-30 10:12:26.000,-23.125,-1.0,60.125,33.888125,2.267085,89.12,36.27,752.0,first rest
2013-06-30 10:12:26.250,-23.625,-1.0,60.0,-5.73875,2.268366,89.12,36.27,752.25,first rest
2013-06-30 10:12:26.500,-23.25,-1.0,60.125,-24.814667,2.261962,89.11,36.27,752.5,first rest
2013-06-30 10:12:26.750,-23.125,-1.0,60.25,23.463125,2.25812,89.11,36.27,752.75,first rest
2013-06-30 10:12:27.000,-23.5,-1.0,60.25,-22.038125,2.254278,89.1,36.25,753.0,first rest
2013-06-30 10:12:27.250,-23.111,-1.556,60.111,3.063333,2.251717,89.09,36.25,753.25,first rest
2013-06-30 10:12:27.500,-23.125,-1.75,60.125,16.065,2.245313,89.09,36.25,753.5,first rest
2013-06-30 10:12:27.750,-23.0,-2.0,60.0,-28.428,2.244032,89.08,36.25,753.75,first rest
2013-06-30 10:12:28.000,-23.5,-1.875,60.0,28.08,2.24019,89.08,36.25,754.0,first rest
2013-06-30 10:12:28.250,-23.125,-2.0,60.0,-2.50125,2.238909,89.08,36.25,754.25,first rest
2013-06-30 10:12:28.500,-23.375,-2.0,60.0,-4.292,2.237629,89.08,36.25,754.5,first rest
2013-06-30 10:12:28.750,-23.125,-2.0,60.0,29.08875,2.199207,89.07,36.25,754.75,first rest
2013-06-30 10:12:29.000,-23.0,-2.0,60.0,-25.779375,2.090347,89.07,36.27,755.0,first rest
2013-06-30 10:12:29.250,-23.125,-2.0,60.0,10.902667,2.044241,89.06,36.27,755.25,first rest
2013-06-30 10:12:29.500,-23.125,-1.875,60.0,8.08,1.812432,89.05,36.27,755.5,first rest
2013-06-30 10:12:29.750,-23.25,-1.75,60.0,-46.29,2.135585,89.04,36.27,755.75,first rest
2013-06-30 10:12:30.000,-23.125,-2.0,60.0,20.545,2.138146,89.03,36.27,756.0,first rest
2013-06-30 10:12:30.250,-23.125,-1.5,60.0,1.91375,2.141988,89.02,36.27,756.25,first rest
2013-06-30 10:12:30.500,-23.125,-2.0,60.0,-14.367333,2.152234,89.01,36.27,756.5,first rest
2013-06-30 10:12:30.750,-23.125,-2.0,60.0,27.61625,2.174006,89.01,36.27,756.75,first rest
2013-06-30 10:12:31.000,-23.5,-2.0,60.0,-19.9175,2.206024,89.0,36.27,757.0,first rest
2013-06-30 10:12:31.250,-23.556,-1.889,60.0,18.342667,2.230357,88.99,36.27,757.25,first rest
2013-06-30 10:12:31.500,-23.625,-1.875,60.0,7.2225,2.238042,88.99,36.27,757.5,first rest
2013-06-30 10:12:31.750,-23.75,-1.875,60.0,-47.202667,2.247007,88.98,36.27,757.75,first rest
2013-06-30 10:12:32.000,-23.75,-2.0,60.0,30.310625,2.261095,88.97,36.25,758.0,first rest
2013-06-30 10:12:32.250,-23.5,-2.0,60.0,4.81,2.257252,88.96,36.25,758.25,first rest
2013-06-30 10:12:32.500,-23.875,-2.0,60.0,-38.294,2.259814,88.95,36.25,758.5,first rest
2013-06-30 10:12:32.750,-23.5,-2.0,60.0,25.744375,2.25341,88.94,36.25,758.75,first rest
2013-06-30 10:12:33.000,-23.75,-2.0,60.0,-9.255,2.261095,88.93,36.31,759.0,first rest
2013-06-30 10:12:33.250,-23.25,-1.875,60.0,-19.016667,2.266217,88.93,36.31,759.25,first rest
2013-06-30 10:12:33.500,-23.625,-2.0,60.0,21.73375,2.259814,88.93,36.31,759.5,first rest
2013-06-30 10:12:33.750,-23.75,-2.0,60.0,-20.67,2.258533,88.93,36.31,759.75,first rest
2013-06-30 10:12:34.000,-23.25,-1.875,60.0,17.399375,2.257252,88.93,36.34,760.0,first rest
2013-06-30 10:12:34.250,-23.25,-2.0,60.0,-5.534375,2.258533,88.93,36.34,760.25,first rest
2013-06-30 10:12:34.500,-23.375,-2.0,60.0,-30.491333,2.263656,88.93,36.34,760.5,first rest
2013-06-30 10:12:34.750,-23.625,-2.0,60.0,49.49125,2.263656,88.93,36.34,760.75,first rest
2013-06-30 10:12:35.000,-23.667,-2.0,60.0,-8.96,2.25341,88.93,36.39,761.0,first rest
2013-06-30 10:12:35.250,-23.5,-2.0,60.0,-10.640667,2.25213,88.93,36.39,761.25,first rest
2013-06-30 10:12:35.500,-23.5,-2.0,60.0,21.9925,2.241884,88.94,36.39,761.5,first rest
2013-06-30 10:12:35.750,-23.375,-2.0,60.0,-30.428,2.23548,88.94,36.39,761.75,first rest
2013-06-30 10:12:36.000,-23.5,-2.0,60.0,18.321875,2.226515,88.95,36.43,762.0,first rest
2013-06-30 10:12:36.250,-23.25,-2.0,60.0,14.3425,2.220112,88.96,36.43,762.25,first rest
2013-06-30 10:12:36.500,-23.375,-2.0,60.0,-13.890667,2.207304,88.96,36.43,762.5,first rest
2013-06-30 10:12:36.750,-23.375,-2.0,60.0,23.563125,2.200901,88.97,36.43,762.75,first rest
2013-06-30 10:12:37.000,-23.375,-2.0,60.0,-24.735625,2.194497,88.98,36.43,763.0,first rest
2013-06-30 10:12:37.250,-23.25,-2.0,60.0,12.64,2.184252,88.99,36.43,763.25,first rest
2013-06-30 10:12:37.500,-23.5,-2.0,60.0,15.349375,2.176567,89.0,36.43,763.5,first rest
2013-06-30 10:12:37.750,-23.625,-2.0,60.0,-35.874,2.167602,89.01,36.43,763.75,first rest
2013-06-30 10:12:38.000,-23.625,-2.0,60.0,30.783125,2.16376,89.02,36.45,764.0,first rest
2013-06-30 10:12:38.250,-23.875,-2.0,60.0,-2.17375,2.159918,89.03,36.45,764.25,first rest
2013-06-30 10:12:38.500,-24.0,-2.0,60.0,-26.579333,2.158638,89.04,36.45,764.5,first rest
2013-06-30 10:12:38.750,-24.0,-2.0,60.0,16.338125,2.152234,89.06,36.45,764.75,first rest
2013-06-30 10:12:39.000,-24.0,-2.0,60.0,-17.945,2.153515,89.07,36.45,765.0,first rest
2013-06-30 10:12:39.250,-24.0,-2.0,60.0,13.372,2.149673,89.08,36.45,765.25,first rest
2013-06-30 10:12:39.500,-24.0,-2.0,60.0,21.36,2.150953,89.1,36.45,765.5,first rest
2013-06-30 10:12:39.750,-24.0,-2.0,60.0,-28.098,2.143269,89.11,36.45,765.75,first rest
2013-06-30 10:12:40.000,-24.0,-2.0,60.0,23.338125,2.135585,89.12,36.47,766.0,first rest
2013-06-30 10:12:40.250,-24.5,-2.0,60.0,0.838125,2.130462,89.13,36.47,766.25,first rest
2013-06-30 10:12:40.500,-24.875,-2.0,59.625,-36.142,2.124058,89.15,36.47,766.5,first rest
2013-06-30 10:12:40.750,-25.25,-2.25,59.5,25.535,2.117655,89.16,36.47,766.75,first rest
2013-06-30 10:12:41.000,-25.25,-2.375,59.375,-2.684375,2.111251,89.18,36.45,767.0,first rest
2013-06-30 10:12:41.250,-24.75,-2.875,59.625,-31.206667,2.106128,89.2,36.45,767.25,first rest
2013-06-30 10:12:41.500,-25.375,-2.625,59.375,27.36125,2.098444,89.22,36.45,767.5,first rest
2013-06-30 10:12:41.750,-26.625,-2.375,58.875,-2.348,2.093321,89.25,36.45,767.75,first rest
2013-06-30 10:12:42.000,-23.875,-1.75,61.25,-32.090625,2.084356,89.27,36.45,768.0,first rest
2013-06-30 10:12:42.250,-35.375,-2.125,54.625,25.023125,2.081795,89.29,36.45,768.25,first rest
